poi_id,name,region,locality,longitude,latitude,category_level1,category_level2,category_level3,rating,rating_count,traffic_score,time_spent,weekday_avg_popularity,weekend_avg_popularity,afternoon_avg,evening_avg,morning_avg,night_avg,max_popularity,peak_hour,peak_day,popularity_variance
2623,Tawaf Travel & Tours,Punjab,Lahore,74.33408859,31.56210351,Travel & Lodging,Travel Agencies,Travel agency,4.5,58,34.83,Unknown,34.50733333,36.12416667,75.53914286,23.45257143,35.54690476,16.37785714,100,13,Friday,25.82334581
2624,Phalia International,Satellite Town,Rawalpindi,73.07675054,33.64121588,Travel & Lodging,Travel Agencies,Tour agency,4.3,3,42.17,People typically spend up to 1 hour here,63.03366667,67.36729167,65.73514286,76.88828571,57.27190476,60.72196429,92.8,19,Friday,10.25744728
2625,Culture Express Lahore Guided Tour,Punjab,Lahore,74.33328839,31.56342181,Travel & Lodging,Travel Agencies,Tour operator,5,85,39,Unknown,34.486,35.881875,75.04171429,23.24914286,36.3652381,15.94875,100,13,Friday,25.52836229
2626,Trip Trails Pakistan Peshawar Office,Pakistan,Peshawar,71.54298239,34.00056662,Travel & Lodging,Travel Agencies,Travel agency,4.9,9,24.14,Unknown,64.14033333,66.68375,65.41628571,75.48028571,59.365,62.01696429,94,17,Friday,10.15577943
2627,Mujahid Air Travels,South Asia,New Mirpur City,73.77408539,33.13680193,Travel & Lodging,Travel Agencies,Travel agency,4.9,12,25.86,Unknown,40.40083333,41.849375,78.20257143,38.362,37.65166667,21.3525,97.14,14,Saturday,23.50225465
2628,Jam Khan,Swat Tehsil,Saidu Sharif,72.35369196,34.74921635,Travel & Lodging,Travel Agencies,Tour operator,4.6,554,59,Unknown,63.08983333,68.65416667,66.61657143,75.74171429,58.60166667,61.11375,100,21,Saturday,10.83911551
2629,Basra Travels Pvt Ltd,Punjab,Bahawalpur,71.68810812,29.38395177,Travel & Lodging,Travel Agencies,Travel agency,5,1,36,Unknown,33.30683333,35.12354167,73.64,21.15142857,36.12404762,15.14,100,13,Friday,25.956031
2630,TAHIR INTERNATIONAL TRAVELS,Timergara,Timergara,71.8392987,34.82773752,Travel & Lodging,Travel Agencies,Airline ticket agency,4.8,28,28.5,Unknown,33.73291667,35.49604167,75.15142857,22.95057143,34.77547619,15.31464286,100,13,Friday,25.67470056
2631,Karwan Janab Muslim bin Aqeel,Tando Jahanian,Hyderabad,68.34829617,25.39191639,Travel & Lodging,Travel Agencies,Travel agency,4,1,31.43,Unknown,40.404,42.26854167,78.53514286,40.03828571,36.72333333,21.15928571,98.98,13,Friday,23.29940277
2632,Reality Escapers,UC-6 P.e.c.h.s 1,Karachi,67.05809984,24.85840973,Travel & Lodging,Travel Agencies,Travel agency,4.9,181,50.17,Unknown,63.8255,67.89291667,65.40142857,77.56314286,58.73285714,61.56035714,100,18,Friday,10.80957932
2633,JS GROUP OF COMPANIES (JS Travel & Tours (Pvt.) Ltd.,Punjab,Multan,71.45869186,30.20354785,Travel & Lodging,Travel Agencies,Travel agency,4.9,120,18,People typically spend up to 3 hours here,34.08816667,35.543125,75.69885714,22.55685714,36.28714286,14.88642857,100,13,Friday,26.49560135
2634,Rock Valley Tours,Punjab,Lahore,74.37755112,31.48795775,Travel & Lodging,Travel Agencies,Tour agency,4.8,32,27,Unknown,63.99516667,67.52333333,65.13514286,77.88885714,59.40642857,61.06482143,100,18,Friday,11.19670216
2635,Macnkro Travel,UC-5 Naseerabad,Karachi,67.06104691,24.92508846,Travel & Lodging,Travel Agencies,Travel agency,4.6,79,36.33,Unknown,34.67908333,36.19041667,76.38628571,23.25257143,36.41190476,15.74946429,100,14,Friday,26.05195697
2636,Qudoos Travel & Tours,Qila Didar Singh,Qila Didar Singh,74.00991597,32.13370138,Travel & Lodging,Travel Agencies,Travel agency,4.3,6,38,People typically spend up to 3.5 hours here,54.4885,57.27916667,58.00285714,69.79685714,48.22166667,49.81642857,91.46,18,Friday,11.83238894
2637,TRAVOCOM Pvt Limited,Sindh,Karachi,67.14554974,24.92290793,Travel & Lodging,Travel Agencies,Travel agency,4.4,299,45.5,People typically spend up to 2 hours here,53.86525,57.65666667,58.05714286,69.04171429,47.47,49.80625,95.43,18,Saturday,11.8864404
2638,Hunza Explorers Treks & Tours,Hunza Nagar,Hunza,74.85432883,36.39803613,Travel & Lodging,Travel Agencies,Tour operator,4,1,29.29,Unknown,40.06725,42.92229167,77.91942857,39.37628571,37.67833333,21.08035714,100,14,Saturday,23.22939021
2639,Tai Travel & Tours,UC-4 City Railway Colony,Karachi,67.00983026,24.85399262,Travel & Lodging,Travel Agencies,Travel agency,4.5,2,25.43,Unknown,34.355,35.525,76.79828571,23.57314286,35.77047619,14.50785714,100,12,Friday,26.80950159
2640,Al Asam Travel and Tourism,Sialkot,Sialkot,74.53351687,32.50179861,Travel & Lodging,Travel Agencies,Travel agency,4.6,119,36.71,Unknown,63.52166667,66.74125,66.70485714,76.00028571,58.45095238,60.29571429,100,19,Friday,10.89966637
2641,Sastay Hotels,Pakistan,Faisalabad,73.17576968,31.45985626,Travel & Lodging,Travel Agencies,Tour agency,4.5,23,24.14,Unknown,54.69691667,56.85416667,58.75657143,70.37485714,48.06547619,49.18357143,87.68,18,Friday,11.98713619
2642,PFH (Transportation Company),Sialkot,Daska,74.32500126,32.31398797,Travel & Lodging,Travel Agencies,Transportation service,5,2,23.71,Unknown,53.30541667,58.26145833,58.10285714,68.54714286,47.95,49.04553571,89.56,18,Saturday,11.15328889
2643,Royal Executive Cars,Rawalpindi Tehsil,Rawalpindi,73.02112049,33.58516793,Travel & Lodging,Travel Agencies,Transportation service,5,3,24.29,Unknown,34.7075,36.35375,74.28971429,23.59628571,36.31357143,17.11964286,100,13,Friday,25.30351437
2644,Swat Adventure Club,Swat Metropolitan Area,Malam Jabba,72.57164076,34.81910086,Travel & Lodging,Travel Agencies,Travel agency,4,1,21.14,Unknown,34.04225,36.35916667,75.50942857,22.29542857,35.06595238,16.68517857,100,12,Friday,25.72723074
2645,Alsaad goods transport,Rawalpindi Tehsil,Rawalpindi,73.04918564,33.6157558,Travel & Lodging,Travel Agencies,Transportation service,4,22,33.33,Unknown,34.03583333,36.38104167,74.76,22.81057143,35.67142857,16.3825,100,12,Friday,25.67085314
2646,Lakhani Pilgrimage,UC-7 P.e.c.h.s 2,Karachi,67.04966676,24.87242058,Travel & Lodging,Travel Agencies,Tour operator,4.5,96,14,People typically spend up to 2.5 hours here,40.77733333,42.27354167,77.724,38.97685714,38.70857143,21.645,100,14,Friday,22.94034309
2647,Salam Travel and Tours,Rawalpindi,Gujar Khan,73.30670914,33.25699758,Travel & Lodging,Travel Agencies,Travel agency,3.7,12,32.29,Unknown,63.048,65.85083333,64.93657143,76.258,58.28428571,59.58660714,96.3,18,Friday,10.454277
2648,Trango Adventure,Saddar,Rawalpindi,73.05162254,33.59604253,Travel & Lodging,Travel Agencies,Tour operator,5,3,35.14,Unknown,63.0825,66.38770833,65.436,77.12314286,57.24904762,60.04428571,95.83,20,Saturday,11.4546677
2649,Etihad Link International Travel & Tourism,Punjab,Bhalwal,72.89780459,32.27180515,Travel & Lodging,Travel Agencies,Travel agency,4.4,7,32.17,Unknown,34.10791667,37.87041667,76.358,22.05257143,36.16785714,16.91625,100,13,Thursday,26.41275616
2650,Travel Times Tourism Quetta,Quetta,Quetta,67.01264269,30.20035669,Travel & Lodging,Travel Agencies,Travel agency,4.3,69,33.71,Unknown,34.28258333,35.72854167,74.53285714,21.95485714,35.70452381,17.00392857,100,12,Friday,25.66029995
2651,Bismillah Travels,Sialkot,Sialkot,74.53319255,32.50198285,Travel & Lodging,Travel Agencies,Travel agency,3.8,11,28.5,Unknown,53.75591667,55.70458333,56.86,68.08457143,48.41928571,48.53321429,88.12,18,Saturday,11.28170208
2652,PIA Booking Office,Islamabad Capital Territory,Islamabad,73.07171052,33.71844968,Travel & Lodging,Travel Agencies,Airline ticket agency,4,1556,57.14,Unknown,54.55191667,56.84541667,58.83085714,69.17257143,47.27690476,50.16178571,91.03,19,Friday,12.10474519
2653,Lahore Travel,Pakistan,Lahore,74.27854724,31.45934993,Travel & Lodging,Travel Agencies,Travel agency,4.8,32,33.86,Unknown,34.28133333,36.4225,74.99114286,23.53942857,36.03928571,16.06821429,100,14,Friday,25.51231923
2654,Travellers Hub Pakistan,Islamabad Capital Territory,Islamabad,72.96582182,33.70142877,Travel & Lodging,Travel Agencies,Tour agency,5,51,31.57,Unknown,40.78525,42.52895833,77.02628571,39.74257143,37.53952381,22.71517857,100,13,Friday,22.44000366
2655,ZUFTA Travel & Tours International Pvt. Ltd.,Pakistan,Lahore,74.35011026,31.53122359,Travel & Lodging,Travel Agencies,Travel agency,4.5,1383,33.33,Unknown,63.37758333,66.36291667,64.82,78.24057143,57.48404762,60.16571429,99.3,18,Friday,11.55849141
2656,Silk Line Bus Service,Punjab,Multan,71.50722179,30.17415248,Travel & Lodging,Travel Agencies,Transportation service,3.7,741,54,Unknown,62.87283333,67.13791667,65.15857143,77.00457143,57.47285714,60.31767857,94.3,19,Saturday,11.15801961
2657,Baghbanpura Orange Line Metro Train Station,Pakistan,Lahore,74.36802668,31.57939059,Travel & Lodging,Travel Agencies,Transportation service,4.6,854,64.43,Unknown,39.71191667,43.00354167,78.70542857,39.12485714,35.68595238,21.54875,100,15,Saturday,23.53001898
2658,Zubair Khan Shinwari Hajj & Umrah Services Pvt Ltd,Khyber Pakhtunkhwa,Peshawar,71.56323934,34.00556438,Travel & Lodging,Travel Agencies,Travel agency,4.6,9,32.17,Unknown,62.97816667,65.80916667,63.52657143,76.82485714,58.46261905,59.79446429,98.59,20,Saturday,10.72410523
2659,M A Rent A Car,Pakistan,Ahmedpur East,71.24920369,29.14590466,Travel & Lodging,Travel Agencies,Travel agency,5,11,28.57,Unknown,54.8675,56.71229167,58.33914286,70.54742857,47.50047619,50.00428571,90.99,17,Friday,11.66718059
2660,Babar Weighbridge Port Qasim,UC-3 Cattle Colony,Karachi,67.30413993,24.82263653,Travel & Lodging,Checking & Baggage,Weigh station,5,8,29,Unknown,63.84483333,67.423125,65.16571429,78.44971429,57.36571429,61.81767857,100,18,Friday,11.37867934
2661,Babar Weighbridge Labour Square,UC-4 Matroville,Karachi,66.97970517,24.90207123,Travel & Lodging,Checking & Baggage,Weigh station,4.1,180,40.71,Unknown,54.41233333,56.371875,58.74742857,69.15771429,47.4652381,49.37696429,92.37,18,Friday,11.69819636
2662,Tirmizi Travel & Tours Pvt LTD,Block H,Islamabad,73.05796969,33.71167443,Travel & Lodging,Travel Agencies,Travel agency,5,3,29,Unknown,54.39683333,57.5775,57.71828571,69.08114286,48.65904762,50.17285714,88.45,19,Friday,11.67210112
2663,Rajpoot Transport Company,Shan Chan Chiragh,Rawalpindi,73.0562408,33.61650596,Travel & Lodging,Travel Agencies,Transportation service,3,4,24.57,Unknown,63.32508333,67.21979167,66.15742857,77.11314286,58.20452381,60.11607143,90.72,20,Friday,10.96072472
2664,Al Asif Goods & Car Carrier Service,UC-2 Darya Abad,Karachi,66.98570933,24.86254219,Travel & Lodging,Travel Agencies,Transportation service,4.4,7,24.86,Unknown,62.65175,67.96166667,64.62685714,75.60285714,58.84142857,60.73196429,91.41,21,Saturday,10.2216961
2665,VisitPK Tour Planner,Punjab,Rawalpindi,73.13427066,33.55614575,Travel & Lodging,Travel Agencies,Tour operator,4.8,5,30.71,Unknown,54.63383333,57.20541667,58.16914286,70.544,47.37785714,50.12660714,95.74,19,Friday,12.02783325
2666,Zamzama Travels and Tours,UC-2 Civic Center,Karachi,67.06415187,24.88651272,Travel & Lodging,Travel Agencies,Travel agency,4.7,39,24.67,Unknown,34.37733333,35.475625,75.59885714,23.21971429,36.01285714,15.30214286,100,13,Friday,26.02910348
2667,Bhai Sahab Transport Rent a car Lahore,Punjab,Lahore,74.36148215,31.50172696,Travel & Lodging,Travel Agencies,Transportation service,5,1,23.14,Unknown,40.0355,42.40854167,77.92514286,39.986,35.83261905,21.57160714,97.85,14,Saturday,23.23982951
2668,Prince Travels & Tours,UC-7 P.e.c.h.s 2,Karachi,67.0530204,24.87952154,Travel & Lodging,Travel Agencies,Travel agency,4.4,45,35.83,Unknown,54.379,57.76666667,57.98571429,70.21228571,47.24833333,50.48071429,89.77,18,Saturday,11.46192024
2669,ROYAL GLOBAL TRAVEL AND TOURISM,UC-6 P.e.c.h.s 1,Karachi,67.05994794,24.87541421,Travel & Lodging,Travel Agencies,Travel agency,4,1,29.71,Unknown,53.60016667,58.71,56.85971429,69.84857143,48.55404762,49.57214286,100,17,Saturday,11.85640957
2670,AL KHAIR TRAVEL AND TOURS,Sector D,Islamabad,73.14837225,33.57444178,Travel & Lodging,Travel Agencies,Travel agency,5,5,30.43,Unknown,54.6575,57.72458333,58.52028571,70.656,48.09690476,49.79357143,90.78,17,Saturday,11.50867977
2671,MALIK AIR TRAVEL & TOURS,Khanewal,Khanewal,71.91912672,30.3042159,Travel & Lodging,Travel Agencies,Travel agency,4.3,4,38.43,Unknown,53.13775,57.00166667,56.65371429,68.24314286,46.77261905,49.58517857,88.67,17,Friday,10.95200159
2672,AL KASIB TRAVELS & TOURS PVT LTD,Punjab,Bahawalpur,71.66813215,29.3916765,Travel & Lodging,Travel Agencies,Travel agency,5,132,30.14,Unknown,53.98491667,57.93875,58.66142857,69.636,48.38095238,48.87214286,98.66,19,Saturday,12.02401842
2673,Tour Edge,Pakistan,Lahore,74.35017989,31.53139971,Travel & Lodging,Travel Agencies,Travel agency,4.5,148,37.5,Unknown,40.068,42.50854167,77.76057143,38.94142857,37.32833333,21.36089286,100,14,Friday,23.00584799
2674,Prestine Travels And Tours Highly Rated Luxury Transports,Islamabad Capital Territory,Islamabad,73.0135316,33.67705462,Travel & Lodging,Travel Agencies,Transportation service,5,2,29.86,Unknown,63.86508333,68.25895833,66.106,78.26828571,58.21857143,61.46357143,98.28,21,Friday,11.06420061
2675,Easy Parwaz Travel & Tours,Sector F,Islamabad,73.15629395,33.52068616,Travel & Lodging,Travel Agencies,Travel agency,5,53,24.57,Unknown,40.35525,42.33958333,78.63428571,40.66057143,36.2647619,21.00875,100,13,Friday,23.74623042
2676,MUHAMMAD AIR SERVICES,Swabi,Swabi,72.46749963,34.1278413,Travel & Lodging,Travel Agencies,Travel agency,4,2,51.67,People typically spend up to 4 hours here,34.01166667,34.71541667,75.26257143,22.27514286,35.09047619,15.35928571,100,13,Friday,25.8701774
2677,Bhimber Air Travels,Eurasia,Bhimber,74.07131852,32.97597034,Travel & Lodging,Travel Agencies,Travel agency,3.6,5,64.71,People typically spend up to 45 min here,64.32208333,66.85395833,65.868,77.30314286,58.95071429,61.44142857,100,19,Friday,10.99470203
2678,Royal Holidays Travel and Tours,UC-3 Khandu Goth,Karachi,67.03009298,24.92439976,Travel & Lodging,Travel Agencies,Travel agency,4.9,33,30.33,Unknown,40.23816667,41.26583333,77.53114286,38.08114286,36.76928571,21.76071429,98.68,14,Friday,22.98882468
2679,Trail Hikers (Private) Limited,Pakistan,Lahore,74.35001365,31.53170944,Travel & Lodging,Travel Agencies,Travel agency,4.8,113,30.17,Unknown,54.77491667,57.26145833,59.034,69.774,48.78857143,49.35964286,84.66,20,Saturday,11.26267174
2680,Tour Vision Travel Pvt Ltd,Pakistan,Lahore,74.33745975,31.5102975,Travel & Lodging,Travel Agencies,Travel agency,4.8,77,40.67,Unknown,33.72525,35.09,75.10857143,22.73971429,35.95071429,14.22732143,100,13,Friday,26.14803852
2681,Os Consultants,Islamabad Capital Territory,Islamabad,73.07064367,33.7178532,Travel & Lodging,Travel Agencies,Travel agency,5,11,32,Unknown,40.41891667,42.82520833,77.568,39.65,37.23904762,22.12875,97.33,13,Friday,22.6703159
2682,LARAIB TRAVEL AND TOURS (PVT) LTD,Punjab,Gojra,72.67576261,31.14947411,Travel & Lodging,Travel Agencies,Travel agency,3.6,10,61.71,People typically spend up to 2 hours here,53.56391667,58.49458333,56.79457143,67.97371429,48.47190476,50.58392857,88.31,16,Saturday,10.53011293
2683,Daewoo Bus Stop Abbotabad,Pakistan,Abbottabad,73.23272718,34.1927032,Travel & Lodging,Travel Agencies,Transportation service,4,2,33.14,Unknown,40.39925,41.35333333,77.31857143,39.50257143,37.89666667,20.57982143,100,14,Saturday,23.17467298
2684,Alsalam international overseas employment promoters near al kareem center jampur road pull dat dg khan,Dera Ghazi Khan,dat,70.6374181,30.03054573,Travel & Lodging,Travel Agencies,Travel agency,4,4,49.67,People typically spend up to 3 hours here,34.543,36.23208333,75.07428571,22.58171429,36.13547619,16.94017857,100,13,Friday,25.62167789
2685,Rumi Travels and Tours,Gilgit,Gilgit,74.32778572,35.91263839,Travel & Lodging,Travel Agencies,Tour operator,5,8,30,Unknown,53.30591667,57.82104167,56.32028571,69.51971429,47.43857143,49.55892857,84.11,19,Friday,11.50593084
2686,Holiday Hype,Punjab,Lahore,74.33973961,31.51274317,Travel & Lodging,Travel Agencies,Tour agency,2.6,5,33.67,Unknown,40.54575,43.50458333,77.79314286,39.64685714,37.2302381,22.85071429,100,14,Saturday,22.60092861
2687,Sui Gas South Zone Office,UC-4 City Railway Colony,Karachi,67.00247075,24.84796846,Travel & Lodging,Tourist Information,Visitor center,3.5,98,69.6,People typically spend up to 1.5 hours here,39.76716667,42.96416667,78.01742857,38.62228571,37.38452381,21.10357143,100,14,Friday,23.42781406
2688,Ahya Travel & Tours,Pakistan,Kot Ghulam Muhammad,69.2469908,25.28188677,Travel & Lodging,Travel Agencies,Travel agency,5,1,26,Unknown,63.22233333,67.6225,65.352,75.96028571,58.67666667,61.11089286,93.48,20,Friday,10.46671678
2689,Pakistan Tours,Pakistan,Lahore,74.41093167,31.52447025,Travel & Lodging,Travel Agencies,Tour operator,4.5,4,30.29,Unknown,34.03558333,36.365,75.70171429,22.13114286,37.01190476,15.19892857,100,12,Friday,26.5110848
2690,Trip Trix,Pakistan,Lahore,74.34150328,31.51019355,Travel & Lodging,Travel Agencies,Travel agency,5,7,24.86,Unknown,40.71516667,42.46083333,77.86342857,39.22228571,38.11738095,21.87517857,95.74,13,Saturday,22.8908526
2691,Passu Adventures,Passu,Passu,74.89210784,36.46031666,Travel & Lodging,Travel Agencies,Travel agency,5,4,33,Unknown,63.34808333,66.34229167,64.12171429,77.68971429,58.28,60.26857143,97.11,19,Saturday,11.1609594
2692,Holiday Pro | Travel & Tours,UC-2 Civic Center,Karachi,67.06291476,24.88387174,Travel & Lodging,Travel Agencies,Travel agency,5,40,31.57,Unknown,62.59366667,67.925,64.39771429,75.90085714,59.43238095,60.08982143,99.65,18,Saturday,11.03384586
2693,Sada bahar daewoo multan,Punjab,Multan,71.50710794,30.17394293,Travel & Lodging,Travel Agencies,Transportation service,4.3,28,22.14,Unknown,34.27225,35.19854167,74.46428571,21.778,35.9002381,16.53410714,100,13,Friday,25.85926339
2694,SHAH MURAD WEIGHT STATION,Thatta,Gulmanda,67.86081931,24.78688035,Travel & Lodging,Checking & Baggage,Weigh station,5,1,27.14,Unknown,41.07375,42.71541667,77.77742857,40.07657143,38.35214286,22.20553571,100,14,Saturday,23.19416401
2695,Feroz Visa Consultancy (SMC-PVT) LTD,Nasir Khel,Swat,72.39563376,34.82212979,Travel & Lodging,Travel Agencies,Travel agency,3.8,70,19,People typically spend up to 45 min here,54.44958333,58.06083333,57.58057143,70.87114286,49.30309524,49.18446429,89.72,19,Friday,11.63026395
2696,Pakistan Packages Tour,Gilgit,Gilgit,74.34936511,35.90995926,Travel & Lodging,Travel Agencies,Tour operator,5,38,28.43,Unknown,62.95633333,66.805,64.18057143,76.08857143,57.47738095,61.39160714,96.29,19,Friday,10.6642629
2697,Abbasi & Brother Mazda Transport Service,Islamabad Capital Territory,Islamabad,73.03104715,33.6401094,Travel & Lodging,Travel Agencies,Transportation service,3,1,25,Unknown,40.47183333,42.23833333,77.63085714,39.67914286,36.91428571,21.92517857,100,14,Friday,23.01531919
2698,Mani Tour&Travels,Punjab,Rawalpindi,73.03619222,33.6385756,Travel & Lodging,Travel Agencies,Tour operator,3,2,26.29,Unknown,63.76041667,67.900625,67.23142857,76.748,57.72547619,61.54875,96.39,18,Friday,11.02990093
2699,MG Travel,کاٹیلئی۔ امانکوٹ,Mingora,72.35177931,34.77190169,Travel & Lodging,Travel Agencies,Travel agency,5,2,25.67,Unknown,63.44108333,68.4,65.78657143,76.05228571,59.28809524,61.45839286,92.47,19,Friday,10.30305831
2700,Kamileentravels,Dera Ghazi Khan,Dera Ghazi Khan,70.64325816,30.03668245,Travel & Lodging,Travel Agencies,Travel agency,3.2,5,26.86,People typically spend up to 2 hours here,33.87383333,35.06541667,75.12542857,23.20828571,35.8397619,14.30446429,100,13,Saturday,26.08723269
2701,Sehrish Tours and Travels Skardu,South Asia,Skardu,75.6385284,35.2876023,Travel & Lodging,Travel Agencies,Transportation service,5,49,33.14,Unknown,34.66775,35.98541667,74.52828571,22.31428571,38.17071429,15.97803571,100,12,Friday,25.73247133
